speciesId,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution
21901,urn:lsid:nmbe.ch:spidersp:044152,Miturgidae,Systaria,lanna,,"Dankittipakul & Singtripop",2011,0,Thailand
21902,urn:lsid:nmbe.ch:spidersp:027872,Miturgidae,Systaria,leoi,,"Barrion & Litsinger",1995,1,Philippines
21903,urn:lsid:nmbe.ch:spidersp:024225,Miturgidae,Systaria,mengla,,"Song & Zhu",1994,1,China
21904,urn:lsid:nmbe.ch:spidersp:044157,Miturgidae,Systaria,scapigera,,"Dankittipakul & Singtripop",2011,0,"New Guinea"
21905,urn:lsid:nmbe.ch:spidersp:037136,Miturgidae,Tamin,pseudodrassus,,Deeleman-Reinhold,2001,0,"Malaysia (Borneo), Indonesia (Sulawesi)"
21906,urn:lsid:nmbe.ch:spidersp:037137,Miturgidae,Tamin,simoni,,Deeleman-Reinhold,2001,0,Borneo
21909,urn:lsid:nmbe.ch:spidersp:023606,Cheiracanthiidae,Tecution,planum,,"O. Pickard-Cambridge",1873,1,"St. Helena"
21910,urn:lsid:nmbe.ch:spidersp:023607,Miturgidae,Teminius,affinis,,Banks,1897,0,"USA, Mexico"
21911,urn:lsid:nmbe.ch:spidersp:023608,Miturgidae,Teminius,agalenoides,,Badcock,1932,1,"Paraguay, Argentina"
21912,urn:lsid:nmbe.ch:spidersp:023610,Miturgidae,Teminius,hirsutus,,Petrunkevitch,1925,1,"Mexico to Venezuela, Caribbean"
21913,urn:lsid:nmbe.ch:spidersp:023611,Miturgidae,Teminius,insularis,,Lucas,1857,1,"USA, Greater Antilles to Argentina"
21914,urn:lsid:nmbe.ch:spidersp:023612,Miturgidae,Syspira,monticola,,Bryant,1948,1,"Dominican Rep."
21915,urn:lsid:nmbe.ch:spidersp:037138,Miturgidae,Xantharia,floreni,,Deeleman-Reinhold,2001,0,Borneo
21916,urn:lsid:nmbe.ch:spidersp:043511,Miturgidae,Xantharia,galea,,"Zhang, Zhang & Fu",2010,0,China
21917,urn:lsid:nmbe.ch:spidersp:037139,Miturgidae,Xantharia,murphyi,,Deeleman-Reinhold,2001,0,"Indonesia (Sumatra)"
21918,urn:lsid:nmbe.ch:spidersp:020823,Miturgidae,Zealoctenus,cardronaensis,,"Forster & Wilton",1973,0,"New Zealand"
21919,urn:lsid:nmbe.ch:spidersp:009191,Mysmenidae,Microdipoena,comorensis,,Baert,1986,1,Comoros
21920,urn:lsid:nmbe.ch:spidersp:009192,Mysmenidae,Brasilionata,arborense,,Wunderlich,1995,0,Brazil
21921,urn:lsid:nmbe.ch:spidersp:041954,Mysmenidae,Mysmena,biangulata,,"Lin & Li",2008,1,China
21922,urn:lsid:nmbe.ch:spidersp:009193,Mysmenidae,Mysmena,caribbaea,,Gertsch,1960,1,"Jamaica, Trinidad"
21923,urn:lsid:nmbe.ch:spidersp:009194,Mysmenidae,Mysmena,colima,,Gertsch,1960,1,Mexico
21924,urn:lsid:nmbe.ch:spidersp:009195,Mysmenidae,Mysmena,conica,,Simon,1895,1,Algeria
21925,urn:lsid:nmbe.ch:spidersp:041955,Mysmenidae,Mysmena,cornigera,,"Lin & Li",2008,1,China
21926,urn:lsid:nmbe.ch:spidersp:009196,Mysmenidae,Mysmena,dumoga,,Baert,1988,1,"Indonesia (Sulawesi)"
21927,urn:lsid:nmbe.ch:spidersp:009197,Mysmenidae,Mysmena,incredula,,"Gertsch & Davis",1936,1,"USA, Mexico, Bahama Is., Cuba, Panama"
21928,urn:lsid:nmbe.ch:spidersp:009198,Mysmenidae,Mysmena,mooatae,,Baert,1988,1,"Indonesia (Sulawesi)"
21929,urn:lsid:nmbe.ch:spidersp:009199,Mysmenidae,Mysmena,stathamae,,Gertsch,1960,1,"Mexico, Panama, Jamaica"
21930,urn:lsid:nmbe.ch:spidersp:009200,Mysmenidae,Mysmena,tarautensis,,Baert,1988,1,"Indonesia (Sulawesi)"
21931,urn:lsid:nmbe.ch:spidersp:009201,Mysmenidae,Mysmena,santacruzi,,"Baert & Maelfait",1983,1,Galapagos
21932,urn:lsid:nmbe.ch:spidersp:042410,Mysmenidae,Chanea,suukyii,,"Miller, Griswold & Yin",2009,0,China
21933,urn:lsid:nmbe.ch:spidersp:042406,Mysmenidae,Gaoligonga,changya,,"Miller, Griswold & Yin",2009,0,China
21934,urn:lsid:nmbe.ch:spidersp:042407,Mysmenidae,Gaoligonga,zhusun,,"Miller, Griswold & Yin",2009,0,China
21935,urn:lsid:nmbe.ch:spidersp:009204,Symphytognathidae,Iardinis,martensi,,Brignoli,1978,0,Nepal
21936,urn:lsid:nmbe.ch:spidersp:009205,Symphytognathidae,Iardinis,mussardi,,Brignoli,1980,0,India
21937,urn:lsid:nmbe.ch:spidersp:009206,Mysmenidae,Isela,okuncana,,Griswold,1985,0,"South Africa"
21938,urn:lsid:nmbe.ch:spidersp:009207,Mysmenidae,Mysmena,tembei,,Baert,1984,1,Paraguay
21939,urn:lsid:nmbe.ch:spidersp:009208,Mysmenidae,Mysmena,awari,,Baert,1984,1,"New Guinea"
21940,urn:lsid:nmbe.ch:spidersp:009209,Mysmenidae,Mysmena,marijkeae,,Baert,1982,1,"New Guinea"
21941,urn:lsid:nmbe.ch:spidersp:009210,Mysmenidae,Mysmena,nubiai,,Baert,1984,1,"New Guinea"
21942,urn:lsid:nmbe.ch:spidersp:009211,Mysmenidae,Mysmena,vangoethemi,,Baert,1982,1,"New Guinea"
21943,urn:lsid:nmbe.ch:spidersp:009212,Mysmenidae,Isela,inquilina,,"Baert & Murphy",1987,1,Kenya
21944,urn:lsid:nmbe.ch:spidersp:009213,Zodariidae,Leviola,termitophila,,Miller,1970,0,Angola
21945,urn:lsid:nmbe.ch:spidersp:009214,Mysmenidae,Maymena,ambita,,Barrows,1940,1,USA
21946,urn:lsid:nmbe.ch:spidersp:009215,Mysmenidae,Maymena,calcarata,,Simon,1898,1,"St. Vincent"
21947,urn:lsid:nmbe.ch:spidersp:009216,Mysmenidae,Maymena,cascada,,Gertsch,1971,0,Mexico
21948,urn:lsid:nmbe.ch:spidersp:009217,Mysmenidae,Maymena,chica,,Gertsch,1960,0,Mexico
21949,urn:lsid:nmbe.ch:spidersp:009218,Mysmenidae,Maymena,delicata,,Gertsch,1971,0,Mexico
21950,urn:lsid:nmbe.ch:spidersp:009219,Mysmenidae,Maymena,grisea,,Gertsch,1971,0,Mexico
21951,urn:lsid:nmbe.ch:spidersp:042412,Mysmenidae,Yamaneta,kehen,,"Miller, Griswold & Yin",2009,1,China
21952,urn:lsid:nmbe.ch:spidersp:009220,Mysmenidae,Maymena,mayana,,"Chamberlin & Ivie",1938,1,"Mexico, Guatemala"
21953,urn:lsid:nmbe.ch:spidersp:009221,Mysmenidae,Maymena,misteca,,Gertsch,1960,0,Mexico
21954,urn:lsid:nmbe.ch:spidersp:042411,Mysmenidae,Yamaneta,paquini,,"Miller, Griswold & Yin",2009,1,China
21955,urn:lsid:nmbe.ch:spidersp:009222,Mysmenidae,Maymena,rica,,Platnick,1993,0,"Costa Rica"
21956,urn:lsid:nmbe.ch:spidersp:009223,Mysmenidae,Maymena,roca,,Baert,1990,0,Peru
21957,urn:lsid:nmbe.ch:spidersp:009224,Mysmenidae,Maymena,sbordonii,,Brignoli,1974,0,Mexico
21958,urn:lsid:nmbe.ch:spidersp:009225,Mysmenidae,Microdipoena,elsae,,Saaristo,1978,0,"Seychelles, Congo, Comoros"
21959,urn:lsid:nmbe.ch:spidersp:009226,Mysmenidae,Microdipoena,guttata,,Banks,1895,0,"USA to Paraguay. Introduced to Ivory Coast, DR Congo, Comoros"
21960,urn:lsid:nmbe.ch:spidersp:009227,Mysmenidae,Microdipoena,nyungwe,,Baert,1989,0,"Rwanda, Tanzania, Madagascar"
21961,urn:lsid:nmbe.ch:spidersp:009228,Mysmenidae,Microdipoena,vanstallei,,Baert,1985,0,Cameroon
21962,urn:lsid:nmbe.ch:spidersp:045950,Mysmenidae,Mosu,dayan,,"Lin & Li",2013,0,China
21963,urn:lsid:nmbe.ch:spidersp:042409,Mysmenidae,Mosu,huogou,,"Miller, Griswold & Yin",2009,0,China
21964,urn:lsid:nmbe.ch:spidersp:042408,Mysmenidae,Mosu,nujiang,,"Miller, Griswold & Yin",2009,0,China
21965,urn:lsid:nmbe.ch:spidersp:045951,Mysmenidae,Mosu,tanjia,,"Lin & Li",2013,0,China
21966,urn:lsid:nmbe.ch:spidersp:041953,Mysmenidae,Mysmena,arcilonga,,"Lin & Li",2008,0,China
21967,urn:lsid:nmbe.ch:spidersp:045952,Mysmenidae,Mysmena,baoxingensis,,"Lin & Li",2013,0,China
21968,urn:lsid:nmbe.ch:spidersp:042398,Mysmenidae,Mysmena,bizi,,"Miller, Griswold & Yin",2009,0,China
21969,urn:lsid:nmbe.ch:spidersp:009229,Mysmenidae,Mysmena,calypso,,Gertsch,1960,0,Trinidad
21970,urn:lsid:nmbe.ch:spidersp:042396,Mysmenidae,Mysmena,changouzi,,"Miller, Griswold & Yin",2009,0,China
21971,urn:lsid:nmbe.ch:spidersp:041952,Mysmenidae,Mysmena,furca,,"Lin & Li",2008,0,China
21972,urn:lsid:nmbe.ch:spidersp:009230,Mysmenidae,Mysmena,gibbosa,,Snazell,1986,0,Spain
21973,urn:lsid:nmbe.ch:spidersp:042399,Mysmenidae,Mysmena,goudao,,"Miller, Griswold & Yin",2009,0,China
21974,urn:lsid:nmbe.ch:spidersp:009231,Mysmenidae,Mysmena,guianensis,,Levi,1956,0,Guyana
21975,urn:lsid:nmbe.ch:spidersp:042400,Mysmenidae,Drungena,haban,,"Miller, Griswold & Yin",2009,1,China
21976,urn:lsid:nmbe.ch:spidersp:009232,Mysmenidae,Mysmena,isolata,,Forster,1977,0,"St. Helena"
21977,urn:lsid:nmbe.ch:spidersp:042397,Mysmenidae,Mysmena,jinlong,,"Miller, Griswold & Yin",2009,0,China
21978,urn:lsid:nmbe.ch:spidersp:046427,Mysmenidae,Mysmena,leichhardti,,"Lopardo & Michalik",2013,0,"Australia (Queensland)"
21979,urn:lsid:nmbe.ch:spidersp:009233,Mysmenidae,Mysmena,leucoplagiata,,Simon,1880,1,"Southern Europe to Azerbaijan, Israel"
21980,urn:lsid:nmbe.ch:spidersp:043281,Mysmenidae,Trogloneta,nojimai,,Ono,2010,1,Japan
21981,urn:lsid:nmbe.ch:spidersp:009234,Mysmenidae,Mysmena,phyllicola,,Marples,1955,1,"Samoa, Niue"
21982,urn:lsid:nmbe.ch:spidersp:041426,Mysmenidae,Mysmena,quebecana,,"Lopardo & Dupérré",2008,0,Canada
21983,urn:lsid:nmbe.ch:spidersp:041951,Mysmenidae,Mysmena,rostella,,"Lin & Li",2008,0,China
21984,urn:lsid:nmbe.ch:spidersp:042401,Mysmenidae,Mysmena,shibali,,"Miller, Griswold & Yin",2009,0,China
21985,urn:lsid:nmbe.ch:spidersp:041949,Mysmenidae,Mysmena,spirala,,"Lin & Li",2008,0,China
21986,urn:lsid:nmbe.ch:spidersp:039846,Mysmenidae,Chimena,taiwanica,,Ono,2007,1,Taiwan
21987,urn:lsid:nmbe.ch:spidersp:009235,Mysmenidae,Mysmena,tasmaniae,,Hickman,1979,0,"Australia (Tasmania)"
21988,urn:lsid:nmbe.ch:spidersp:009236,Mysmenidae,Mysmena,vitiensis,,Forster,1959,0,Fiji
21989,urn:lsid:nmbe.ch:spidersp:045920,Mysmenidae,Mysmena,wawuensis,,"Lin & Li",2013,0,China
21990,urn:lsid:nmbe.ch:spidersp:009237,Mysmenidae,Mysmena,woodwardi,,Forster,1959,0,"New Guinea"
21991,urn:lsid:nmbe.ch:spidersp:041950,Mysmenidae,Mosu,zhengi,,"Lin & Li",2008,1,China
21992,urn:lsid:nmbe.ch:spidersp:038533,Mysmenidae,Microdipoena,gongi,,"Yin, Peng & Bao",2004,1,China
21993,urn:lsid:nmbe.ch:spidersp:009238,Mysmenidae,Microdipoena,illectrix,,Simon,1895,1,Philippines
21994,urn:lsid:nmbe.ch:spidersp:009239,Mysmenidae,Microdipoena,jobi,,Kraus,1967,1,"Europe, Caucasus, Iran, China?, Japan?"
21995,urn:lsid:nmbe.ch:spidersp:041957,Mysmenidae,Microdipoena,menglunensis,,"Lin & Li",2008,1,China
21996,urn:lsid:nmbe.ch:spidersp:009240,Mysmenidae,Microdipoena,mihindi,,Baert,1989,1,Rwanda
21997,urn:lsid:nmbe.ch:spidersp:041322,Mysmenidae,Microdipoena,ogatai,,Ono,2007,1,"Korea, Japan"
21998,urn:lsid:nmbe.ch:spidersp:009241,Mysmenidae,Microdipoena,papuana,,Baert,1984,1,"New Guinea"
21999,urn:lsid:nmbe.ch:spidersp:041956,Mysmenidae,Microdipoena,pseudojobi,,"Lin & Li",2008,1,"China, Japan"
22000,urn:lsid:nmbe.ch:spidersp:009242,Mysmenidae,Microdipoena,saltuensis,,Simon,1895,1,"Sri Lanka"
22001,urn:lsid:nmbe.ch:spidersp:009243,Mysmenidae,Microdipoena,samoensis,,Marples,1955,1,"Samoa, Hawaii"
22002,urn:lsid:nmbe.ch:spidersp:045953,Mysmenidae,Microdipoena,yinae,,"Lin & Li",2013,1,China
22003,urn:lsid:nmbe.ch:spidersp:009244,Mysmenidae,Mysmeniola,spinifera,,Thaler,1995,0,Venezuela
22004,urn:lsid:nmbe.ch:spidersp:009245,Mysmenidae,Mysmenopsis,archeri,,"Platnick & Shadab",1978,0,Brazil
22005,urn:lsid:nmbe.ch:spidersp:009246,Mysmenidae,Mysmenopsis,atahualpa,,Baert,1990,0,"Peru, Ecuador"
22006,urn:lsid:nmbe.ch:spidersp:009247,Mysmenidae,Mysmenopsis,beebei,,Gertsch,1960,1,Trinidad
22007,urn:lsid:nmbe.ch:spidersp:009248,Mysmenidae,Mysmenopsis,capac,,Baert,1990,0,Peru
22008,urn:lsid:nmbe.ch:spidersp:009249,Mysmenidae,Mysmenopsis,cidrelicola,,Simon,1895,1,Venezuela
22009,urn:lsid:nmbe.ch:spidersp:009250,Mysmenidae,Mysmenopsis,cienaga,,Müller,1987,0,"Colombia, Peru, Brazil"
22010,urn:lsid:nmbe.ch:spidersp:009251,Mysmenidae,Mysmenopsis,cymbia,,Levi,1956,1,USA
22011,urn:lsid:nmbe.ch:spidersp:009252,Mysmenidae,Mysmenopsis,dipluramigo,,"Platnick & Shadab",1978,0,"Panama, Colombia"
22012,urn:lsid:nmbe.ch:spidersp:009253,Mysmenidae,Mysmenopsis,femoralis,,Simon,1898,0,"St. Vincent"
22013,urn:lsid:nmbe.ch:spidersp:009254,Mysmenidae,Mysmenopsis,funebris,,Simon,1898,0,"St. Vincent"
22014,urn:lsid:nmbe.ch:spidersp:009255,Mysmenidae,Mysmenopsis,furtiva,,"Coyle & Meigs",1989,0,Jamaica
22015,urn:lsid:nmbe.ch:spidersp:009256,Mysmenidae,Mysmenopsis,gamboa,,"Platnick & Shadab",1978,0,Panama
22016,urn:lsid:nmbe.ch:spidersp:009257,Mysmenidae,Mysmenopsis,huascar,,Baert,1990,0,Peru
22017,urn:lsid:nmbe.ch:spidersp:009258,Mysmenidae,Mysmenopsis,ischnamigo,,"Platnick & Shadab",1978,0,"Panama, Trinidad, Peru"
22018,urn:lsid:nmbe.ch:spidersp:009259,Mysmenidae,Mysmenopsis,ixlitla,,Levi,1956,1,Mexico
22019,urn:lsid:nmbe.ch:spidersp:009260,Mysmenidae,Mysmenopsis,kochalkai,,"Platnick & Shadab",1978,0,Colombia
22020,urn:lsid:nmbe.ch:spidersp:009261,Mysmenidae,Mysmenopsis,mexcala,,Gertsch,1960,0,Mexico
22021,urn:lsid:nmbe.ch:spidersp:009262,Mysmenidae,Mysmenopsis,monticola,,"Coyle & Meigs",1989,0,Jamaica
22022,urn:lsid:nmbe.ch:spidersp:009263,Mysmenidae,Mysmenopsis,pachacutec,,Baert,1990,0,Peru
22023,urn:lsid:nmbe.ch:spidersp:009264,Mysmenidae,Mysmenopsis,palpalis,,Kraus,1955,1,"Mexico, Guatemala, Honduras"
22024,urn:lsid:nmbe.ch:spidersp:009265,Mysmenidae,Mysmenopsis,penai,,"Platnick & Shadab",1978,0,"Colombia, Ecuador, Brazil"
22025,urn:lsid:nmbe.ch:spidersp:009266,Mysmenidae,Mysmenopsis,schlingeri,,"Platnick & Shadab",1978,0,Peru
22026,urn:lsid:nmbe.ch:spidersp:009267,Mysmenidae,Mysmenopsis,tengellacompa,,Platnick,1993,0,"Costa Rica"
22027,urn:lsid:nmbe.ch:spidersp:009268,Mysmenidae,Mysmenopsis,tibialis,,Bryant,1940,1,Cuba
22028,urn:lsid:nmbe.ch:spidersp:009269,Mysmenidae,Mysmenopsis,viracocha,,Baert,1990,0,Peru
22029,urn:lsid:nmbe.ch:spidersp:009270,Mysmenidae,Mysmenopsis,wygodzinskyi,,"Platnick & Shadab",1978,0,Peru
22030,urn:lsid:nmbe.ch:spidersp:009271,Mysmenidae,Mysmenopsis,yupanqui,,Baert,1990,0,Peru
22031,urn:lsid:nmbe.ch:spidersp:009272,Mysmenidae,Phricotelus,stelliger,,Simon,1895,0,"Sri Lanka"
22032,urn:lsid:nmbe.ch:spidersp:042405,Mysmenidae,Simaoa,bianjing,,"Miller, Griswold & Yin",2009,0,China
22033,urn:lsid:nmbe.ch:spidersp:042403,Mysmenidae,Simaoa,kavanaugh,,"Miller, Griswold & Yin",2009,0,China
22034,urn:lsid:nmbe.ch:spidersp:042404,Mysmenidae,Mysmena,maku,,"Miller, Griswold & Yin",2009,1,China
22035,urn:lsid:nmbe.ch:spidersp:042402,Mysmenidae,Simaoa,yaojia,,"Miller, Griswold & Yin",2009,0,China
22036,urn:lsid:nmbe.ch:spidersp:009278,Mysmenidae,Mysmena,acuminata,,Marples,1955,1,Samoa
22037,urn:lsid:nmbe.ch:spidersp:009279,Mysmenidae,Mysmena,marplesi,,Brignoli,1980,1,"New Caledonia"
22038,urn:lsid:nmbe.ch:spidersp:009280,Mysmenidae,Mysmena,rotunda,,Marples,1955,1,Samoa
22039,urn:lsid:nmbe.ch:spidersp:009282,Mysmenidae,Trogloneta,canariensis,,Wunderlich,1987,0,"Canary Is."
22040,urn:lsid:nmbe.ch:spidersp:041630,Mysmenidae,Trogloneta,cantareira,,"Brescovit & Lopardo",2008,0,Brazil
22041,urn:lsid:nmbe.ch:spidersp:041632,Mysmenidae,Trogloneta,cariacica,,"Brescovit & Lopardo",2008,0,Brazil
22043,urn:lsid:nmbe.ch:spidersp:009283,Mysmenidae,Trogloneta,granulum,,Simon,1922,0,Europe
22044,urn:lsid:nmbe.ch:spidersp:009284,Mysmenidae,Trogloneta,madeirensis,,Wunderlich,1987,0,Madeira
22045,urn:lsid:nmbe.ch:spidersp:041631,Mysmenidae,Trogloneta,mourai,,"Brescovit & Lopardo",2008,0,Brazil
22046,urn:lsid:nmbe.ch:spidersp:009285,Mysmenidae,Trogloneta,paradoxa,,Gertsch,1960,0,USA
22047,urn:lsid:nmbe.ch:spidersp:041959,Mysmenidae,Trogloneta,speciosa,,"Lin & Li",2008,0,China
22048,urn:lsid:nmbe.ch:spidersp:045954,Mysmenidae,Trogloneta,uncata,,"Lin & Li",2013,0,China
22049,urn:lsid:nmbe.ch:spidersp:045921,Mysmenidae,Trogloneta,yuensis,,"Lin & Li",2013,0,China
22050,urn:lsid:nmbe.ch:spidersp:001021,Pycnothelidae,Acanthogonatus,alegre,,Goloboff,1995,0,Chile
22051,urn:lsid:nmbe.ch:spidersp:001022,Pycnothelidae,Acanthogonatus,birabeni,,Goloboff,1995,0,Argentina
22052,urn:lsid:nmbe.ch:spidersp:001023,Pycnothelidae,Acanthogonatus,brunneus,,Nicolet,1849,1,Chile
22053,urn:lsid:nmbe.ch:spidersp:001024,Pycnothelidae,Acanthogonatus,campanae,,"Legendre & Calderón",1984,1,Chile
22054,urn:lsid:nmbe.ch:spidersp:001025,Pycnothelidae,Acanthogonatus,centralis,,Goloboff,1995,0,Argentina
22055,urn:lsid:nmbe.ch:spidersp:001026,Pycnothelidae,Acanthogonatus,chilechico,,Goloboff,1995,0,Chile
22056,urn:lsid:nmbe.ch:spidersp:001027,Pycnothelidae,Acanthogonatus,confusus,,Goloboff,1995,0,"Chile, Argentina"
22057,urn:lsid:nmbe.ch:spidersp:042101,Pycnothelidae,Acanthogonatus,ericae,,"Indicatti, Lucas, Ott & Brescovit",2008,0,Brazil
22058,urn:lsid:nmbe.ch:spidersp:001028,Pycnothelidae,Acanthogonatus,francki,,Karsch,1880,0,Chile
22059,urn:lsid:nmbe.ch:spidersp:001029,Pycnothelidae,Acanthogonatus,fuegianus,,Simon,1902,1,"Chile, Argentina"
22060,urn:lsid:nmbe.ch:spidersp:001030,Pycnothelidae,Acanthogonatus,hualpen,,Goloboff,1995,0,Chile
22061,urn:lsid:nmbe.ch:spidersp:001031,Pycnothelidae,Acanthogonatus,huaquen,,Goloboff,1995,0,Chile
22062,urn:lsid:nmbe.ch:spidersp:001032,Pycnothelidae,Acanthogonatus,incursus,,Chamberlin,1916,1,Peru
22063,urn:lsid:nmbe.ch:spidersp:001033,Pycnothelidae,Acanthogonatus,juncal,,Goloboff,1995,0,Chile
22064,urn:lsid:nmbe.ch:spidersp:001034,Pycnothelidae,Acanthogonatus,mulchen,,Goloboff,1995,0,Chile
22065,urn:lsid:nmbe.ch:spidersp:001035,Pycnothelidae,Acanthogonatus,nahuelbuta,,Goloboff,1995,0,Chile
22066,urn:lsid:nmbe.ch:spidersp:001036,Pycnothelidae,Acanthogonatus,notatus,,Mello-Leitão,1940,1,Argentina
22067,urn:lsid:nmbe.ch:spidersp:001037,Pycnothelidae,Acanthogonatus,parana,,Goloboff,1995,0,Argentina
22068,urn:lsid:nmbe.ch:spidersp:001038,Pycnothelidae,Acanthogonatus,patagallina,,Goloboff,1995,0,Chile
22069,urn:lsid:nmbe.ch:spidersp:001039,Pycnothelidae,Acanthogonatus,patagonicus,,Simon,1905,1,"Chile, Argentina"
22070,urn:lsid:nmbe.ch:spidersp:001040,Pycnothelidae,Acanthogonatus,peniasco,,Goloboff,1995,0,Chile
22071,urn:lsid:nmbe.ch:spidersp:001041,Pycnothelidae,Acanthogonatus,pissii,,Simon,1889,1,Chile
22072,urn:lsid:nmbe.ch:spidersp:001042,Pycnothelidae,Acanthogonatus,quilocura,,Goloboff,1995,0,Chile
22073,urn:lsid:nmbe.ch:spidersp:001043,Pycnothelidae,Acanthogonatus,recinto,,Goloboff,1995,0,Chile
22074,urn:lsid:nmbe.ch:spidersp:001044,Pycnothelidae,Acanthogonatus,subcalpeianus,,Nicolet,1849,1,Chile
22075,urn:lsid:nmbe.ch:spidersp:001045,Pycnothelidae,Acanthogonatus,tacuariensis,,"Pérez-Miles & Capocasale",1982,1,"Brazil, Uruguay"
